Z_i_label,Z_i,A total  [Msun^{-1}],A I_classic  [Msun^{-1}],A II_only_stable_MT  [Msun^{-1}],A III_single_core_CE  [Msun^{-1}],A IV_double_core_CE  [Msun^{-1}],A V_other  [Msun^{-1}],B total  [Msun^{-1}],B I_classic  [Msun^{-1}],B II_only_stable_MT  [Msun^{-1}],B III_single_core_CE  [Msun^{-1}],B IV_double_core_CE  [Msun^{-1}],B V_other  [Msun^{-1}],C total  [Msun^{-1}],C I_classic  [Msun^{-1}],C II_only_stable_MT  [Msun^{-1}],C III_single_core_CE  [Msun^{-1}],C IV_double_core_CE  [Msun^{-1}],C V_other  [Msun^{-1}],D total  [Msun^{-1}],D I_classic  [Msun^{-1}],D II_only_stable_MT  [Msun^{-1}],D III_single_core_CE  [Msun^{-1}],D IV_double_core_CE  [Msun^{-1}],D V_other  [Msun^{-1}],E total  [Msun^{-1}],E I_classic  [Msun^{-1}],E II_only_stable_MT  [Msun^{-1}],E III_single_core_CE  [Msun^{-1}],E IV_double_core_CE  [Msun^{-1}],E V_other  [Msun^{-1}],F total  [Msun^{-1}],F I_classic  [Msun^{-1}],F II_only_stable_MT  [Msun^{-1}],F III_single_core_CE  [Msun^{-1}],F IV_double_core_CE  [Msun^{-1}],F V_other  [Msun^{-1}],G total  [Msun^{-1}],G I_classic  [Msun^{-1}],G II_only_stable_MT  [Msun^{-1}],G III_single_core_CE  [Msun^{-1}],G IV_double_core_CE  [Msun^{-1}],G V_other  [Msun^{-1}],H total  [Msun^{-1}],H I_classic  [Msun^{-1}],H II_only_stable_MT  [Msun^{-1}],H III_single_core_CE  [Msun^{-1}],H IV_double_core_CE  [Msun^{-1}],H V_other  [Msun^{-1}],I total  [Msun^{-1}],I I_classic  [Msun^{-1}],I II_only_stable_MT  [Msun^{-1}],I III_single_core_CE  [Msun^{-1}],I IV_double_core_CE  [Msun^{-1}],I V_other  [Msun^{-1}],J total  [Msun^{-1}],J I_classic  [Msun^{-1}],J II_only_stable_MT  [Msun^{-1}],J III_single_core_CE  [Msun^{-1}],J IV_double_core_CE  [Msun^{-1}],J V_other  [Msun^{-1}],K total  [Msun^{-1}],K I_classic  [Msun^{-1}],K II_only_stable_MT  [Msun^{-1}],K III_single_core_CE  [Msun^{-1}],K IV_double_core_CE  [Msun^{-1}],K V_other  [Msun^{-1}],L total  [Msun^{-1}],L I_classic  [Msun^{-1}],L II_only_stable_MT  [Msun^{-1}],L III_single_core_CE  [Msun^{-1}],L IV_double_core_CE  [Msun^{-1}],L V_other  [Msun^{-1}],M total  [Msun^{-1}],M I_classic  [Msun^{-1}],M II_only_stable_MT  [Msun^{-1}],M III_single_core_CE  [Msun^{-1}],M IV_double_core_CE  [Msun^{-1}],M V_other  [Msun^{-1}],N total  [Msun^{-1}],N I_classic  [Msun^{-1}],N II_only_stable_MT  [Msun^{-1}],N III_single_core_CE  [Msun^{-1}],N IV_double_core_CE  [Msun^{-1}],N V_other  [Msun^{-1}],O total  [Msun^{-1}],O I_classic  [Msun^{-1}],O II_only_stable_MT  [Msun^{-1}],O III_single_core_CE  [Msun^{-1}],O IV_double_core_CE  [Msun^{-1}],O V_other  [Msun^{-1}],P total  [Msun^{-1}],P I_classic  [Msun^{-1}],P II_only_stable_MT  [Msun^{-1}],P III_single_core_CE  [Msun^{-1}],P IV_double_core_CE  [Msun^{-1}],P V_other  [Msun^{-1}],Q total  [Msun^{-1}],Q I_classic  [Msun^{-1}],Q II_only_stable_MT  [Msun^{-1}],Q III_single_core_CE  [Msun^{-1}],Q IV_double_core_CE  [Msun^{-1}],Q V_other  [Msun^{-1}]
0_00101,0.00101,0.00018617263703593102,0.000118010336889621,4.999109503389141e-05,9.358646687069237e-06,3.8080594899858726e-06,5.004498935363459e-06,0.0002009054821985876,0.0001683553693999369,7.546305339719826e-06,3.846931771211404e-06,0.0,2.115687568771949e-05,0.00022232007619179194,0.00016530295026744124,2.596824754294065e-05,7.590362771450322e-06,0.0,2.345851560995972e-05,0.0002030517412779237,0.0001063490851784536,7.268291911227932e-05,1.1432380795027108e-05,3.009124190336989e-07,1.2286443773129972e-05,0.00016634273423745424,0.00010524842599306868,4.586043416990304e-05,7.974224429401013e-06,2.911446025690364e-06,4.348203619391134e-06,0.00015831440279614673,8.816147829781947e-05,5.970462427431477e-05,3.670807223466543e-06,8.466364034436016e-07,5.930856597102355e-06,0.0002621690763775526,0.00013502747274304772,6.849944812670978e-05,1.904330798154243e-05,3.440158211564196e-05,5.1972654106107555e-06,0.00022446979599007491,0.0001561529550518894,4.700995050312068e-05,8.800557724071777e-06,3.5809715313459463e-06,8.92536117964721e-06,0.00020218547655818144,0.00012686179890616158,5.7317951903985533e-05,8.594391180834245e-06,4.164785108413186e-06,5.246549458786832e-06,0.0001958439654435844,0.00012331245527305657,5.062287841579674e-05,1.1647769104787795e-05,5.25781089666375e-06,5.00305175327961e-06,0.00018325012767709425,0.00011565832459008071,5.140871651685757e-05,8.12855941403192e-06,3.107214028055449e-06,4.947313128068621e-06,0.00018675601759310883,0.00011724484991182906,5.113281719327621e-05,9.235801303614952e-06,3.651083524224843e-06,5.491465660163707e-06,0.00021295457393849561,0.00013433324332955907,5.2733728238579524e-05,9.613236999850793e-06,5.1932411073890175e-06,1.108112426311714e-05,0.0002324901505911324,0.00014907998853357863,5.488226291711275e-05,9.558752902976696e-06,5.724990758940537e-06,1.3244155478523752e-05,0.0002018469343703057,0.000135703095325229,4.878381472001239e-05,8.662757081077843e-06,4.826533447079559e-06,3.8707337969068685e-06,0.0001808777506161314,0.00011069337144462085,5.206478843037365e-05,8.620168686433507e-06,3.7464253263023315e-06,5.7529967284010775e-06,0.0001926135933433039,0.0001466315834637454,2.047194129995036e-05,1.594697978371081e-05,4.442489487705564e-06,5.1205993081917574e-06
0_00113,0.0011300000000000001,0.00020759605706429567,0.00012677681594075912,5.125829534912067e-05,1.9155413451130034e-05,5.63040893894853e-06,4.7751233843373134e-06,0.00021561545551834792,0.00017628025649975184,8.281404425483128e-06,7.838302562096935e-06,0.0,2.3215492031016073e-05,0.00023844913761167724,0.00016948576338385234,2.836760143699233e-05,1.4682173556145364e-05,0.0,2.591359923468725e-05,0.00022442161687344868,0.00010690086148041356,7.972327296805033e-05,2.337308119912564e-05,8.662820051902883e-07,1.3558119220668954e-05,0.00017707786381416504,0.00010816839832806496,4.44318918518957e-05,1.6009775975514058e-05,4.129754754688665e-06,4.338042904001673e-06,0.00017395314903207777,9.307859019989775e-05,5.821857084621957e-05,1.5696636340073937e-05,9.903264327649229e-07,5.969025213121597e-06,0.00027494759022095896,0.0001396931166911876,6.86561076132052e-05,2.694703764651545e-05,3.457224656345939e-05,5.0790817065913185e-06,0.00025316417556528817,0.00017186782192482537,4.868255829020715e-05,1.81928510411077e-05,5.3474800420331845e-06,9.073464267114856e-06,0.00022134278777821294,0.00013326605526196717,5.931978941300119e-05,1.7465255794733413e-05,6.43614319220545e-06,4.855544116305688e-06,0.00020720656644111584,0.00012575206486877672,4.922302159489594e-05,2.0629379226836692e-05,6.9549169393049884e-06,4.64718381130158e-06,0.00020524219476935013,0.00012484281557874775,5.3381098195274234e-05,1.706063625338055e-05,4.959499341085657e-06,4.998145400861905e-06,0.0002078137261212444,0.00012641141136953904,5.183508394608809e-05,1.881264139659209e-05,5.718005510182e-06,5.036583898843183e-06,0.00022990030650362403,0.00014078906377621816,5.2687580317271897e-05,1.980002663344596e-05,7.379937185501057e-06,9.24369859118687e-06,0.0002508082912484254,0.00015409647969759482,5.414148835538016e-05,2.1079028281047225e-05,8.05051254247531e-06,1.3440782371927845e-05,0.00022364042826279664,0.00014473007566914432,4.946958437363945e-05,1.8618578760389247e-05,7.181153728669767e-06,3.641035730953946e-06,0.00019796569031432464,0.00011655027565470425,5.390164186365621e-05,1.6173837061695012e-05,5.5001255621868405e-06,5.8398101720823625e-06,0.00019875998976248758,0.00014512485094233212,1.6517537364727796e-05,2.755551037121125e-05,5.799763583709078e-06,3.762327500507332e-06
0_00126,0.00126,0.0002097804613644875,0.00012594846340112695,4.868003655706237e-05,2.3519222052834405e-05,6.975045733766789e-06,4.657693619697042e-06,0.0002046098576647949,0.00016444783549689014,8.402309804755983e-06,1.00478911537278e-05,0.0,2.171182120942096e-05,0.0002396648212404189,0.00016201517581863051,2.9745498776791906e-05,2.1566636399633664e-05,0.0,2.6337510245362823e-05,0.00022671620536563022,9.648325573598452e-05,8.247488481696383e-05,3.209476527369399e-05,2.06414420604154e-06,1.3599155332946326e-05,0.00017806404927571618,0.00010716884107080526,4.188849446015011e-05,2.0011264299934293e-05,4.993123842734967e-06,4.002325602091565e-06,0.00018157711535169148,9.521297093463241e-05,5.601371806294845e-05,2.3374770770483625e-05,1.15252878312696e-06,5.823126800500016e-06,0.0002868768495141648,0.00014576299853940531,6.890838010505755e-05,3.234847287744445e-05,3.516329805611976e-05,4.6936999361376575e-06,0.0002585447165796529,0.00017335066592117192,4.628217372532979e-05,2.2360721107058613e-05,6.631471568718061e-06,9.91968425737442e-06,0.0002245265600943584,0.0001319229235871788,5.734596723192133e-05,2.3038335841429182e-05,7.885920413366103e-06,4.333413020462903e-06,0.00021607470188875978,0.0001284599944595788,4.7471244595721146e-05,2.7382711166054888e-05,8.188173476768835e-06,4.572578190636108e-06,0.000206187744181596,0.0001231729347265386,5.084108065419782e-05,2.140169846679098e-05,6.2303853523140475e-06,4.541644981754505e-06,0.0002099579253651156,0.00012557069017889852,4.921777593719978e-05,2.38367006809694e-05,6.782069269936394e-06,4.550689298111446e-06,0.00023683336846317955,0.00014288430361572246,5.0095340099711544e-05,2.752428131099744e-05,8.373142529398488e-06,7.956300907349567e-06,0.0002565069864555008,0.0001555363209227713,5.189976801880182e-05,2.829928457651307e-05,9.255685397186447e-06,1.1515927540228176e-05,0.00023388349495676543,0.00014741495439254094,4.7841823922829104e-05,2.636492697427029e-05,8.983674763145061e-06,3.2781149039800184e-06,0.0002045692882292307,0.00011692028879172244,5.2834873644675235e-05,2.222538812833855e-05,6.4226956116355794e-06,6.166042052858906e-06,0.0001844357545329853,0.00013296117933696592,1.3411882521651206e-05,2.8375970835810156e-05,6.246826384190911e-06,3.439895454367069e-06
0_0014,0.0014,0.00020941590803569344,0.00012341592143357092,4.6695788372447856e-05,2.676860527095052e-05,7.827029171190406e-06,4.708563787533677e-06,0.0002002220403157377,0.0001582347405718845,9.14282725273506e-06,1.2179469239044015e-05,0.0,2.0665003252074167e-05,0.00024276967601956484,0.00015678698525878101,3.1825583943680487e-05,2.6305407054814192e-05,0.0,2.785169976228913e-05,0.00023966991633741407,9.057538763238334e-05,9.0385524433951e-05,4.042083010394399e-05,3.1384842613868273e-06,1.514968990574892e-05,0.00017577211725300682,0.00010379840217865832,3.974864341233669e-05,2.2409015562486333e-05,5.9281518615950966e-06,3.887904237930347e-06,0.00018395841684657195,9.671415695588992e-05,5.221397142046139e-05,2.7964444123647088e-05,1.223922345228322e-06,5.84192200134524e-06,0.00028189411161201594,0.00014310518652180064,6.470909106197127e-05,3.430821131579858e-05,3.460842315054312e-05,5.163199561902363e-06,0.00026367292223707366,0.00017452974848170886,4.467308272060113e-05,2.5609078661361186e-05,7.4879883991306e-06,1.1373023974271793e-05,0.0002352999443198505,0.00013436654925894642,5.838538240482173e-05,2.7008699744380562e-05,1.0212538236288043e-05,5.326774675413753e-06,0.0002147189546156827,0.00012605134924453877,4.486163235958828e-05,3.0526421952889586e-05,8.828195567469853e-06,4.45135549119619e-06,0.00020719161946092672,0.00012058087738129121,4.934739573035674e-05,2.5148070063860265e-05,7.311735943127068e-06,4.803540342291456e-06,0.0002094673906890611,0.00012327122456909305,4.683222539045728e-05,2.676176997926525e-05,7.946372628241146e-06,4.655798122004378e-06,0.00024214997987257432,0.00014287489626532864,4.85313131285877e-05,3.2047272091959335e-05,1.0508840700237397e-05,8.187657686461283e-06,0.0002564069593558489,0.00015339915429368896,4.887344707573614e-05,3.380689187846068e-05,1.0801222680366341e-05,9.526243427596795e-06,0.00023712455228185053,0.00014597123675641355,4.591218543740346e-05,3.1363017984919595e-05,1.047223797096986e-05,3.4058741321440867e-06,0.000206659303972696,0.00011559169591854875,5.1860447250172995e-05,2.58590022915663e-05,7.526195495542836e-06,5.821963016865087e-06,0.00017493175281486022,0.00012354488570414507,1.2241339403565574e-05,3.0077515101462796e-05,6.863101618436373e-06,2.204910987250426e-06
0_00157,0.00157,0.00021953137142819763,0.00012793227270659326,4.682730893119974e-05,3.1079592550507974e-05,9.202557375192573e-06,4.4896398647040495e-06,0.00019368066004138144,0.0001527305934446396,8.688645560261562e-06,1.3821622015664042e-05,0.0,1.8439799020816228e-05,0.0002468843460474473,0.000153238379787839,3.344440755310678e-05,3.161600566489817e-05,0.0,2.8585553041603352e-05,0.0002600900086380186,8.46921681080951e-05,0.0001023504186940142,5.2113224601274544e-05,4.391825071126103e-06,1.6542372163508705e-05,0.00017535426963971332,0.00010317226564318652,3.764606205454821e-05,2.470632945051619e-05,6.3779691743933155e-06,3.4516433170690383e-06,0.0001935116009276738,0.00010083876244196677,5.21320684146585e-05,3.375216872705661e-05,1.34948653058869e-06,5.439114813403266e-06,0.0002943984329761021,0.0001502614503383749,6.635090419233616e-05,3.778800553917237e-05,3.467756122647335e-05,5.3205116797453465e-06,0.000283119387965196,0.0001886139686330948,4.440072052202906e-05,2.9469049882860438e-05,8.725681390408144e-06,1.1909967536803533e-05,0.00025362362674577124,0.00014296471726574155,6.119307099000189e-05,3.255287002123292e-05,1.2525360527152907e-05,4.3876079416419485e-06,0.00020970438958832228,0.00012261219407601115,4.134906744739929e-05,3.159145226240115e-05,9.747380515815158e-06,4.404295286695487e-06,0.00022045895535849043,0.00012694708777380304,5.076189829432062e-05,2.947532536973203e-05,8.878804588212274e-06,4.395839332422477e-06,0.00021972636423984041,0.00012809738089468922,4.6830176022078495e-05,3.11126299288505e-05,9.212339091602347e-06,4.473838302619833e-06,0.00024475625862502954,0.0001442745671721472,4.629315412928202e-05,3.583381497439135e-05,1.1787198198395105e-05,6.5675241508138885e-06,0.0002593677112973749,0.00015541980444585258,4.650088632824464e-05,3.7106413057131535e-05,1.2353340618166895e-05,7.987266847979275e-06,0.0002438014529014981,0.00015064721753251374,4.395291974931361e-05,3.402899412914324e-05,1.1998036931383445e-05,3.174284559144108e-06,0.00021623276477141366,0.00011908818403891492,5.315120406135408e-05,2.968673997679855e-05,8.961315577904731e-06,5.345321116441465e-06,0.00018110674438420653,0.00012680320747302694,1.214669028649928e-05,3.157205752639785e-05,8.005998227092718e-06,2.578790871189743e-06
0_00175,0.00175,0.00020673287148158847,0.00012026729648872342,4.192813790227892e-05,3.1561431758356875e-05,9.170832346833793e-06,3.805172985395487e-06,0.00018689739667164288,0.0001458620422767573,8.844053724486955e-06,1.4334575912156647e-05,0.0,1.785672475824201e-05,0.0002366059791694826,0.00014063070927737944,3.526082997330481e-05,3.371564661005743e-05,0.0,2.699879330874101e-05,0.00022671171975902158,6.517940558920879e-05,9.293458485499144e-05,5.0898294877947716e-05,3.5149042013242327e-06,1.4184530235549393e-05,0.0001724049374487258,0.00010041992161269232,3.5348890644458705e-05,2.646322736669221e-05,6.801890685018914e-06,3.3710071398636388e-06,0.00018223866731493152,9.350341865214626e-05,4.672531708428044e-05,3.5735630085190365e-05,1.343043485984639e-06,4.931258007329761e-06,0.0002962307426648468,0.00015183477892172684,6.40082211594158e-05,3.900453548745051e-05,3.610748157075408e-05,5.2757255254995244e-06,0.00027187841978642673,0.00018201135879758985,3.979793213607238e-05,2.995791804930348e-05,8.704897990491269e-06,1.1406312812969787e-05,0.0002508184769506604,0.00014081168810073938,5.86065040242158e-05,3.406045882935175e-05,1.2937657861639614e-05,4.402168134713897e-06,0.00021047949522551328,0.00012266360932310474,3.927844057924431e-05,3.384886241912547e-05,1.0541948416236896e-05,4.146634487801878e-06,0.0002083436796438225,0.00011921564699765835,4.636000148642293e-05,2.9790555247076698e-05,8.941532495004596e-06,4.03594341765989e-06,0.00020748367941935032,0.0001206499529936382,4.232222332821652e-05,3.1444692187275724e-05,9.264793002782302e-06,3.8020179074375336e-06,0.0002442423171147248,0.00014402009829052022,4.245190447794917e-05,3.8524157335816887e-05,1.2644568410070867e-05,6.601588600367606e-06,0.0002610743951699144,0.00015565521249972424,4.3524206303613616e-05,4.035624406398695e-05,1.3186135397914345e-05,8.352596904675207e-06,0.00023980400946650566,0.00014896804026503116,3.99337750389399e-05,3.613101412862053e-05,1.2253939804806395e-05,2.517240229107632e-06,0.00021206687001265045,0.00011505295470356665,5.012031181373066e-05,3.183755887066899e-05,9.297428355324451e-06,5.758616269359736e-06,0.00015431053789025467,0.00010797669987290502,1.0623887658193353e-05,2.6578787428515142e-05,7.242110931474607e-06,1.8890519991665598e-06
0_00195,0.00195,0.00020024819780090327,0.00011665518759234492,3.840648182601959e-05,3.237549141792524e-05,9.285250216327726e-06,3.5257867482857597e-06,0.00018664289915463767,0.00014451322424801282,9.38529150435839e-06,1.5904434732858462e-05,0.0,1.6839948669407935e-05,0.00022954302637208374,0.00013116802308862357,3.595243057069426e-05,3.6764018160503147e-05,0.0,2.565855455226273e-05,0.0002489548598905089,6.421996131434024e-05,0.00010405153104065391,6.302754509854005e-05,3.874237168787847e-06,1.3781585268186905e-05,0.00016268802195980395,9.530726262602798e-05,3.17250575370686e-05,2.6298320430048426e-05,6.520315459049044e-06,2.8370659076098637e-06,0.00017015636986377882,8.828371761663378e-05,4.068385118893289e-05,3.613899635908709e-05,1.1292954231728072e-06,3.92050927595222e-06,0.00027543119161620465,0.00014213977057833194,5.826240156999038e-05,3.7564896156627884e-05,3.2780128398552886e-05,4.683994912701493e-06,0.00027340353857757796,0.00018114839533225896,3.651157389966938e-05,3.077814189798699e-05,8.827132383177375e-06,1.6138295064485374e-05,0.00023501374245733198,0.0001325205130797757,5.203267443777337e-05,3.3822704310343177e-05,1.2697703302296925e-05,3.940147327142822e-06,0.0002040350594852816,0.00011950315262461643,3.606792271014695e-05,3.485091820148073e-05,1.0303935522631699e-05,3.3091304264057917e-06,0.00019890944073937795,0.00011408970824834422,4.19330281721886e-05,3.060301694362293e-05,8.852490443867871e-06,3.4311969313543616e-06,0.00019998651233932383,0.00011639914072036323,3.8525826683715496e-05,3.2365692711497774e-05,9.317046561424244e-06,3.378805662323024e-06,0.0002363198836503356,0.00014040451866407337,3.830345274114297e-05,3.9829695693209415e-05,1.2545935057818073e-05,5.2362814940917686e-06,0.00025042960372993853,0.0001522531630911391,3.825848452910299e-05,4.0576707765634585e-05,1.2422825486807276e-05,6.918422857254573e-06,0.0002358072861819393,0.00014869979566858472,3.535959982110036e-05,3.74404031403384e-05,1.2201136187087422e-05,2.1063513648285257e-06,0.00019745784976325968,0.00010586688381456229,4.562625712391535e-05,3.181017211700658e-05,8.808363724628835e-06,5.346172983146655e-06,0.00015109183798847866,0.00010887199623171524,1.0739226911036881e-05,2.2532838352222957e-05,7.03064181118342e-06,1.917134682320153e-06
0_00218,0.00218,0.000200521741787905,0.00011728918035976103,3.626899500930288e-05,3.5431075838367555e-05,8.600597061730874e-06,2.931893518742707e-06,0.0001802206211999824,0.00013936305356090933,9.201036632321317e-06,1.65507640483575e-05,0.0,1.5105766958394113e-05,0.00021791514697119943,0.00012011354354144165,3.531715868393597e-05,3.878416604461218e-05,0.0,2.370027870120967e-05,0.00023382259543208207,5.23178904584749e-05,9.873797527572906e-05,6.557378918542604e-05,3.370293131599293e-06,1.3822647380852887e-05,0.00016147756145854886,9.44298451643028e-05,2.961445431650738e-05,2.829011263355697e-05,6.34136482974393e-06,2.8017845144377517e-06,0.0001693564973893188,8.828773137751789e-05,3.776150724602779e-05,3.8162077641582614e-05,1.5687231886299284e-06,3.5764579355605338e-06,0.00028578318779311343,0.00014930394617327118,5.8449256682830016e-05,3.910300638574991e-05,3.486232563531316e-05,4.06465291594917e-06,0.0002731078196331156,0.00018298899684198448,3.4363380448616685e-05,3.3610554546410865e-05,8.148711836148378e-06,1.3996175959955114e-05,0.00023573519636664638,0.0001340366357928788,4.9784482623213844e-05,3.655572369533552e-05,1.1650661873152845e-05,3.7076923820654487e-06,0.0001982392925500116,0.00011611724184456116,3.274687356426071e-05,3.597974191479213e-05,9.790304856181777e-06,3.605130370215893e-06,0.000197953517095718,0.0001133909529838802,3.99773574797687e-05,3.323185522061385e-05,8.298385668443005e-06,3.05496574301221e-06,0.00020058951934435025,0.00011715579393827839,3.612987091230982e-05,3.5477083823004804e-05,8.720975857912098e-06,3.105794812845056e-06,0.00023864214836594327,0.00014349367074911485,3.597222561571452e-05,4.2470221823571086e-05,1.1690763557571205e-05,5.015266619971594e-06,0.00025476990613149727,0.00015776692412433204,3.42692769715851e-05,4.31748669543406e-05,1.2607505338570825e-05,6.951332742668797e-06,0.00023806882014774087,0.00015252466034571002,3.233537874770242e-05,3.992337709677802e-05,1.1535007180215289e-05,1.750396777335162e-06,0.000205002081492876,0.00010902302828098666,4.5758725987970645e-05,3.5736853955221055e-05,8.745784582123645e-06,5.737688686574004e-06,0.00015995728337084669,0.00011673713099280702,1.3431796777941515e-05,2.0894756401218228e-05,7.152844297106527e-06,1.7407549017734215e-06
0_00243,0.00243,0.00019785167181611023,0.00011531568563365195,3.385942489324752e-05,3.676120843574128e-05,8.422857275919478e-06,3.4924955775500322e-06,0.00016919761348503453,0.00013068171300507762,8.665471346371904e-06,1.6483397199736773e-05,0.0,1.3367031933848206e-05,0.00017916875170265032,9.312966252154649e-05,3.112657512943109e-05,3.565668326406227e-05,0.0,1.9255830787610426e-05,0.0002083635226155768,4.0814602069538673e-05,8.899984046677607e-05,6.329988365271219e-05,2.283386802822037e-06,1.2965809623727805e-05,0.00015849570553890416,9.269244064683835e-05,2.760523616501988e-05,2.995081965879961e-05,5.765121550828073e-06,2.482087517418201e-06,0.00015839492620257838,8.308583338138889e-05,3.3346302581101744e-05,3.68532081036534e-05,1.3331240605951118e-06,3.77645807583924e-06,0.0002804452375065859,0.0001451938506399789,5.689917542716577e-05,4.0866873773559994e-05,3.3948257917419234e-05,3.5370797484620508e-06,0.00028499598772898147,0.0001951310146279127,3.228794888936446e-05,3.506742275001294e-05,8.031937520638016e-06,1.4477663941053283e-05,0.00024324402981996406,0.00014002409546510526,4.856724706848412e-05,3.985113552295894e-05,1.1564790580187959e-05,3.2367611832277735e-06,0.00018919043380766722,0.00011057606869065408,2.984920683207396e-05,3.6443118584546164e-05,9.024669823614653e-06,3.2973698767783436e-06,0.0001985569401934508,0.00011332289025100183,3.844261850510253e-05,3.5219519146337955e-05,7.994607309979793e-06,3.57730498102872e-06,0.00019806306059639068,0.00011543890774327971,3.389560323053996e-05,3.680048490652701e-05,8.431853702902739e-06,3.4962110131412314e-06,0.0002286901789038308,0.0001388222013305764,3.149791457611574e-05,4.359855080185142e-05,1.0987385573398984e-05,3.784126621888266e-06,0.0002464720890903476,0.00015554612280839855,2.942001211305218e-05,4.4874994748026285e-05,1.0940514884196538e-05,5.690444536674138e-06,0.00022873383839077047,0.00014968876011691606,2.7591475381902656e-05,3.9687926154012404e-05,1.0517220796622687e-05,1.248455941316685e-06,0.00019415068714993285,0.00010379645819237156,4.1981436089773996e-05,3.540580213534219e-05,7.837772715828253e-06,5.129218016616835e-06,0.00013357827478709605,0.00010014626101476494,1.2228150494010952e-05,1.3982743448167176e-05,5.767972653403523e-06,1.4531471767494447e-06
0_00272,0.0027199999999999998,0.00018759372603401704,0.00011200870168480676,3.0312178520240745e-05,3.575140720710861e-05,6.89104700625508e-06,2.630391615605837e-06,0.00016688559252842696,0.00012650223285755934,1.0206101527435158e-05,1.7676187318430012e-05,0.0,1.2501070825002506e-05,0.0001765872004961192,8.761086875511709e-05,3.161638682203138e-05,3.800015146791381e-05,0.0,1.9359793451056908e-05,0.0002122872582600012,3.566420231287613e-05,9.292652121055328e-05,6.784753698328874e-05,2.32097558054212e-06,1.3528022172740855e-05,0.00015305472938583847,9.06654766139882e-05,2.532202771208086e-05,2.909893888544864e-05,4.967000464781824e-06,3.0012857095389587e-06,0.00014574297779388303,8.049072038838772e-05,2.918265356812893e-05,3.0892089448086906e-05,1.4541741108745622e-06,3.723340278404931e-06,0.00026972695891599714,0.0001404029209200855,5.2114267103057645e-05,4.160575916344892e-05,3.166899218658359e-05,3.935019542821463e-06,0.0002821906220149596,0.00019764769403538232,2.906555024759416e-05,3.428108348948067e-05,6.6076436203718164e-06,1.4588650622130792e-05,0.0002424962810876328,0.00014306058375310364,4.688896736674929e-05,3.921067410070051e-05,1.0010527345010776e-05,3.325528522068621e-06,0.00019146338428676653,0.00011403529199754129,2.7495262334457793e-05,3.7575551262424765e-05,8.269288525938713e-06,4.087990166403982e-06,0.00018945027644679183,0.00011032836995019036,3.522764357470648e-05,3.504448968209577e-05,6.224117129479601e-06,2.6256561103196253e-06,0.0001877891998533869,0.00011212541910451821,3.0343762879875642e-05,3.5788659719427704e-05,6.898227012607527e-06,2.633131136957828e-06,0.00022067975481774966,0.00013513040568408332,2.795744753854542e-05,4.275070262584713e-05,9.419337975340137e-06,5.421860993933705e-06,0.00023860519386072955,0.0001543908531361085,2.521716552382936e-05,4.435517083084954e-05,9.578110103618848e-06,5.063894266323252e-06,0.0002241891831708948,0.00014917187337060045,2.385556976626017e-05,4.0572466183026105e-05,9.304646444291408e-06,1.2846274067165465e-06,0.00019626015815705326,0.00010676246749637271,4.194354043961781e-05,3.4948339718048876e-05,7.236286769054563e-06,5.369523733959275e-06,0.00013489700382181266,9.885272293940293e-05,1.3017076479597111e-05,1.332754139422992e-05,5.209241875604487e-06,4.490421132978225e-06
